교육청코드,학교코드,학교명,급식일자,식사명,급식식단
B10,7011319,금호고등학교,20250604,중식,현미밥 <br/>순대국밥&다대기 (2.5.6.10.13.16)<br/>가마보꼬어묵볶음 (1.5.6.13)<br/>닭장각오븐구이 (5.6.12.13.15)<br/>석박지 (9)<br/>오렌지 <br/>스테비아방울토마토 (12)
B10,7011319,금호고등학교,20250605,중식,고추참치덮밥 (1.5.6.12.13)<br/>미소장국 (5.6)<br/>스크램블에그 (1.5.6)<br/>모짜렐라치즈핫도그 (1.2.5.6.12)<br/>배추김치 (9)<br/>우리쌀초코파이 (1.2.5.6)
B10,7011319,금호고등학교,20250609,중식,기장밥 <br/>계란파국 (1.5.6)<br/>숙주나물 (5.6)<br/>마라부대볶음 (1.2.4.5.6.9.10.15.16)<br/>임연수튀김&유린기소스 (15.2.5.6.12.13)<br/>깍두기 (9)<br/>과즙워터 (2.11)
B10,7011319,금호고등학교,20250610,중식,보리밥 <br/>순두부짬뽕국 (5.6.9.10.13.17.18)<br/>부추양파무침 (5.6.9)<br/>한식잡채 (1.5.6.10)<br/>싸먹는오리&머스타드 (1.5.6.13)<br/>배추겉절이 (9)
B10,7011319,금호고등학교,20250611,중식,혼합잡곡밥 (5)<br/>들깨미역국 (5.6)<br/>온두부 (5.6)<br/>간장제육불고기 (5.6.10.13)<br/>김치볶음 (9.13)<br/>밀크크레이프케익 (1.2.5.6)<br/>오이고추쌈장무침 (13.5.6)
B10,7011319,금호고등학교,20250612,중식,흑미밥 <br/>아욱된장국 (5.6)<br/>오이생채 (5.6.9.13)<br/>로제소스닭갈비 (2.5.6.12.13.15)<br/>츄러스고구마맛탕 (1.2.5.6.13)<br/>배추김치 (9)
B10,7011319,금호고등학교,20250613,중식,추가밥 <br/>반미샌드위치(1/2) (1.2.5.6.10.12.13.16)<br/>미니쌀국수 (5.6.16.18)<br/>공심채볶음 (5.6.13.18)<br/>새우볼&스프링롤&칠리소스 (1.5.6.9.12.13)<br/>배추김치 (9)<br/>망고스틴 
B10,7011319,금호고등학교,20250616,중식,현미밥 <br/>닭개장 (1.5.6.15)<br/>불고기오리엔탈샐러드 (5.6.10.13)<br/>쭈꾸미치즈떡볶음 (2.5.6.13)<br/>야채고로케&케찹 (6.10.12.1.5)<br/>배추김치 (9)
B10,7011319,금호고등학교,20250617,중식,수수밥 <br/>차돌된장찌개 (5.6.16)<br/>메추리알조림 (1.5.6.13)<br/>양파초절임 (5.6.13)<br/>콩나물무침 (5.6)<br/>고기완자전 (5.6.10.15.16)<br/>석박지 (9)<br/>라라스윗초코바 (1.2.5.6)
B10,7011319,금호고등학교,20250618,중식,낙지소시지잠발랴야볶음밥 (5.6.10.12.13.15.16.17.18)<br/>가쓰오장국 (1.2.5.6.7.9.13.18)<br/>호랑이치킨 (2.5.6.12.13.15)<br/>배추김치 (9)<br/>요구르트(딸기/소다) (2)<br/>망고치즈샐러드 (2)
B10,7010136,남강고등학교,20250519,중식,기장밥 <br/>돈육고추장찌개 (5.6.10.13)<br/>스팸감자조림 (1.2.5.6.10.13.15.16.18)<br/>언양식떡갈비*파채고명 (1.2.5.6.10.12.13.15.16)<br/>배추김치 (9)<br/>요구르트 (2)
B10,7010136,남강고등학교,20250520,중식,칼슘강화밥 <br/>부대찌개 (1.2.5.6.9.10.15.16)<br/>메추리알곤약조림 (1.5.6.13)<br/>노각무침 (5.6.13)<br/>코다리양념구이 (5.6.13)<br/>깍두기 (9)
B10,7010136,남강고등학교,20250521,중식,돈육마늘볶음밥 (5.6.10.12.13.16.18)<br/>팽이버섯장국 (5.6)<br/>매콤밀떡볶이 (1.2.5.6.10.13.15.16)<br/>치커리유자청무침 (5.6.13)<br/>김말이튀김 (1.5.6.16)<br/>배추김치 (9)
B10,7010136,남강고등학교,20250522,중식,무짠지주먹밥 (1.2.5.6.9.13.16.18)<br/>들기름카펠리니 (1.3.5.6.7.13.18)<br/>김치콩나물국 (5.9)<br/>채식만두 (1.5.6)<br/>배추겉절이 (9)<br/>레몬에이드 
B10,7010136,남강고등학교,20250523,중식,발아현미밥 <br/>감자옹심이만두국 (1.5.6.10.16.18)<br/>제육김치볶음 (5.6.9.10.13.18)<br/>애느타리버섯볶음 (5.6)<br/>깍두기 (9)<br/>바나나 
B10,7010136,남강고등학교,20250526,중식,흑미밥 <br/>육개장 (1.5.6.13.16)<br/>건파래볶음 (5.13)<br/>머위대들깨볶음 (5)<br/>소시지야채볶음 (2.5.6.10.13.15.16.18)<br/>배추김치 (9)
B10,7010136,남강고등학교,20250527,중식,칼슘강화밥 <br/>돈육김치찌개 (5.6.9.10.16.18)<br/>분모자순살찜닭 (2.5.6.13.15.18)<br/>참나물새콤무침 (5.6.13)<br/>베이컨계란볶음 (1.5.10)<br/>깍두기 (9)
B10,7010136,남강고등학교,20250528,중식,쇠고기버터볶음밥 (1.2.5.6.13.16.18)<br/>들깨미역국 (5.6)<br/>비타민새콤무침 (5.6.13)<br/>돈육강정 (1.5.6.10.12.13)<br/>배추김치 (9)<br/>아이스망고 
B10,7010136,남강고등학교,20250529,중식,혼합잡곡밥 (5)<br/>짬뽕수제비국 (5.6.9.13.17.18)<br/>오이양파무침 (5.6)<br/>자장불고기 (2.5.6.10.13.16)<br/>푸주마라야채볶음 (5.6.12.13)<br/>배추김치 (9)
B10,7010136,남강고등학교,20250530,중식,찹쌀밥 <br/>얼큰순대국 (2.5.6.9.10.13.16)<br/>부추새콤무침 (5.6)<br/>맛밤함박스테이크 (1.2.5.6.10.12.13.15.16)<br/>배추겉절이 (9)<br/>수리취떡 
B10,7010136,남강고등학교,20250602,중식,흑미밥 <br/>들깨무채국* (5.6)<br/>콩나물무침* (5.6.13)<br/>오삼불고기* (5.6.10.13.17)<br/>배추김치 (9)<br/>연두부&양념장/* (5.6)
B10,7010136,남강고등학교,20250604,중식,추가밥 <br/>사골칼국수* (1.5.6.13.16)<br/>치커리사과무침/ (5.6.13)<br/>교자만두튀김/ (2.5.6.10)<br/>배추겉절이 (9)<br/>비피더스/* (2)
B10,7010136,남강고등학교,20250605,중식,혼합잡곡밥 (5)<br/>미니슈크림파이* (1.2.5.6)<br/>조랭이미역국* (5.6)<br/>돼지갈비찜/* (5.6.10.13)<br/>탕평채* (1.5.6.16)<br/>배추김치 (9)
B10,7010136,남강고등학교,20250609,중식,나물비빔밥&양념장* (5.6.13)<br/>계란파국/ (1.5.6)<br/>오이부추무침* (5.6.13)<br/>배추김치 (9)<br/>오징어야채핫바&머스터드* (1.2.5.6.13.17)<br/>자두에이드 
B10,7010136,남강고등학교,20250610,중식,칼슘강화밥* <br/>사골우거지국* (5.6.13.16)<br/>도토리묵상추무침/* (5.6)<br/>고등어살양념구이/* (5.6.7.13)<br/>배추겉절이 (9)<br/>수박(완)* 
B10,7010136,남강고등학교,20250611,중식,흰쌀밥 <br/>얼큰버섯국/ (5.6.16)<br/>볼어묵조림* (1.5.6)<br/>아쿠아돈까스* (1.5.6.10)<br/>깍두기 (9)<br/>딸기우유* (2)
B10,7010136,남강고등학교,20250612,중식,차조밥 <br/>페스트리꽈배기* (1.2.5.6)<br/>오이미역냉국* (5.6.13)<br/>한식잡채/ (5.6.10.13)<br/>닭갈비/* (5.6.13.15)<br/>배추김치 (9)
B10,7010136,남강고등학교,20250613,중식,혼합잡곡밥 (5)<br/>부대찌개/* (1.2.5.6.9.10.12.15.16.18)<br/>감자채볶음* (5)<br/>왕새우튀김&크리미양파S* (1.2.5.6.9)<br/>깍두기 (9)<br/>조각오렌지* 
B10,7010136,남강고등학교,20250616,중식,흑미밥 <br/>참치김치찌개/ (5.6.9.18)<br/>돈육생강장볶음* (5.6.10.13)<br/>고사리들깨나물* (5)<br/>깍두기 (9)<br/>조각참외* 
B10,7010136,남강고등학교,20250617,중식,칼슘강화밥* <br/>닭곰탕&당면/* (15)<br/>열무된장무침* (5.6.13)<br/>단호박크로켓&케첩* (2.5.6.12)<br/>섞박지* (9)<br/>바나나/ 
B10,7010136,남강고등학교,20250618,중식,새우볶음밥* (1.5.6.9.13.18)<br/>팽이유부된장국* (5.6)<br/>비건떡볶이* (1.5.6.13)<br/>김말이튀김/ (1.5.6.16)<br/>배추김치 (9)<br/>최고야 포도씨C* (13)
B10,7010136,남강고등학교,20250519,석식,미트소스스파게티 (1.2.5.6.10.12.13.16)<br/>모닝빵 (1.2.5.6)<br/>오지치즈후라이 (2.5.6.10.13.16)<br/>오이피클 <br/>그린샐러드*키위드레싱 (1.2.5.6)<br/>딸기잼*버터 (2.13)
B10,7010136,남강고등학교,20250520,석식,참치마요밥 (1.5.6.9.13.16.18)<br/>근대된장국 (5.6)<br/>무생채무침 (13)<br/>감자못난이핫도그 (1.2.5.6.10.12.13.15.18)<br/>배추김치 (9)<br/>쁘띠첼(복숭아) (11)
B10,7010136,남강고등학교,20250521,석식,혼합잡곡밥 (5)<br/>사골우거지국 (5.6.13.16)<br/>닭볶음탕 (5.6.13.15)<br/>한식잡채 (5.6.10.13)<br/>애호박볶음 (5.6)<br/>배추김치 (9)
B10,7010136,남강고등학교,20250526,석식,김가루양념밥 (1.2.5.6.9.13.16.18)<br/>김치말이냉국수 (6.9.13.16.5)<br/>단무지 <br/>감자크로켓 (1.5.6.12.10)<br/>양배추샐러드*참깨드레싱 (1.5)<br/>감귤음료 (13)
B10,7010136,남강고등학교,20250527,석식,혼합잡곡밥 (5)<br/>시래기된장국 (5.6)<br/>매콤돈사태찜 (5.6.10.13)<br/>깻잎순나물무침 (5.6)<br/>계란말이 (1.5)<br/>배추김치 (9)
B10,7010136,남강고등학교,20250528,석식,흰쌀밥 <br/>인도 난 (2.5.6)<br/>마크니커리소스 (2.5.6.10.12.13.16.18)<br/>닭장각오븐구이 (2.5.6.12.13.15.16.18)<br/>배추김치 (9)<br/>그린샐러드*발사믹드레싱 (1.2.5.6)
B10,7010136,남강고등학교,20250529,석식,김치볶음밥 (1.2.5.6.9.10.13.15.16.18)<br/>감자양파국 (5.6)<br/>소떡소떡피자 (1.2.5.6.10.12.13.15.16)<br/>깍두기 (9)<br/>바나나우유 (2)<br/>꽃맛살샐러드 (1.5.6.8.13.18)
B10,7010136,남강고등학교,20250530,석식,혼합잡곡밥 (5)<br/>조랭이떡국 (1.5.6)<br/>상추새콤무침 (5.6.13)<br/>사각어묵볶음 (1.5.6)<br/>돈LA갈비구이 (5.6.10.13)<br/>배추겉절이 (9)
B10,7010136,남강고등학교,20250602,석식,추가밥 <br/>나가사키짬뽕/ (5.6.9.13.17.18)<br/>단무지부추무침* (13)<br/>찹쌀꿔바로우&소스* (1.5.6.10.12.13)<br/>배추김치 (9)<br/>조각키위* 
B10,7010136,남강고등학교,20250605,석식,혼합잡곡밥 (5)<br/>미소된장국* (5.6)<br/>치즈불닭/ (2.5.6.10.13.15.16)<br/>두부오꼬노미야끼* (1.5.6.12.13.18)<br/>배추김치 (9)<br/>후레쉬업* (13)
B10,7010136,남강고등학교,20250609,석식,흰쌀밥 <br/>고추장찌개/ (5.6.10)<br/>한입떡갈비조림/ (2.5.6.10.13.15.16.18)<br/>계란말이/ (1.5)<br/>도시락김/ <br/>배추김치 (9)
B10,7010136,남강고등학교,20250610,석식,흰쌀밥 <br/>카레소스/* (2.5.6.10.12.13.16.18)<br/>오이지무침/ <br/>닭강정(감자볼)* (1.2.4.5.6.12.13.15.16)<br/>배추김치 (9)<br/>양배추샐러드*케요네즈/ (1.5.12)
B10,7010136,남강고등학교,20250611,석식,후리가케밥* (1.2.5.6.9.13.16.18)<br/>수제하와이안불고기버거* (1.2.5.6.10.12.13.16.18)<br/>김치볶음* (5.9.13)<br/>웨지감자튀김&케첩/ (5.12)<br/>레몬에이드* 
B10,7010136,남강고등학교,20250612,석식,혼합잡곡밥 (5)<br/>설렁탕&소면* (5.6.13.16)<br/>모듬장조림/ (1.5.6.10.13.18)<br/>무생채무침/ (13)<br/>배추김치 (9)<br/>샤인머스켓푸딩* 
B10,7010136,남강고등학교,20250613,석식,혼합잡곡밥 (5)<br/>쇠고기미역국/ (5.6.16)<br/>야채계란찜/ (1.13)<br/>상추쌈&쌈장* (5.6)<br/>제육볶음/ (5.6.10.13)<br/>배추김치 (9)
B10,7010136,남강고등학교,20250616,석식,김가루밥* (1.2.5.6.9.13.16.18)<br/>해물볶음우동* (5.6.9.13.17.18)<br/>단무지부추무침* (13)<br/>배추김치 (9)<br/>다코야끼* (1.5.6.12.13.17.18.2)<br/>피크닉* (13)
B10,7010136,남강고등학교,20250617,석식,흰쌀밥 <br/>육개장/ (1.5.6.16)<br/>치커리무침* (5.6.13)<br/>바베큐폭찹* (6.10.12.13)<br/>깍두기 (9)<br/>사라다샐러드* (1.5.6.12.13)
B10,7010136,남강고등학교,20250618,석식,흰쌀밥 <br/>쇠고기무국/ (5.6.16)<br/>닭볶음탕/ (5.6.13.15)<br/>사각어묵볶음/ (1.5.6)<br/>배추겉절이 (9)<br/>흔들어먹는골드키위* (13)
B10,7010564,노원고등학교,20250519,중식,칼슘율무밥 <br/>시래기된장국 (5.6)<br/>상추겉절이 (5.6.13)<br/>버섯잡채 (5.13)<br/>벌집돼지갈비구이 (10)<br/>배추김치 (9)<br/>골드키위1/2 
B10,7010564,노원고등학교,20250520,중식,칼슘수수밥 <br/>미니물막국수 (3.5.6.13.16)<br/>감자채햄볶음 (1.2.5.6.10.15.16)<br/>치즈불닭 (2.5.6.13.15)<br/>배추김치 (9)<br/>쁘띠과일젤리(복숭아) 
B10,7010564,노원고등학교,20250521,중식,순대국밥 (2.5.6.9.10.13.16)<br/>꼬들오이지무침 (13)<br/>언양식불고기&파채무침 (2.13.16)<br/>석박지 (9)<br/>요아츄 (1.2.5.6.13)
B10,7010564,노원고등학교,20250522,중식,칼슘기장밥 <br/>우리감자빵 (1.6)<br/>차돌박이된장찌개 (5.6.9.16)<br/>로제미트볼조림 (1.2.5.6.10.13.15.16)<br/>숙주나물무침 (5.6)<br/>순살가자미구이 (5.6.13)<br/>배추김치 (9)
B10,7010564,노원고등학교,20250523,중식,쌀국수 (5.6.13.15.16.18)<br/>진미채야채무침 (5.6.13.17)<br/>치치블까츠 (1.2.5.6.15)<br/>깍두기 (9)<br/>아이스망고바 
B10,7010564,노원고등학교,20250526,중식,칼슘차조밥 <br/>미나리닭곰탕 (15)<br/>해물콩나물찜 (1.5.6.9.13.17.18)<br/>에그랑땡&케찹 (1.2.5.6.10.12.15.16)<br/>배추김치 (9)<br/>참외 
B10,7010564,노원고등학교,20250527,중식,칼슘현미밥 <br/>부대찌개 (1.2.5.6.9.10.12.15.16)<br/>곤약메추리알장조림 (1.5.6.13)<br/>두부강정 (1.2.5.6.12.13)<br/>오이소박이김치 (9)<br/>생크림찹쌀떡 (1.2.5.6)
B10,7010564,노원고등학교,20250528,중식,닭갈비볶음밥 (5.6.13.15.18)<br/>들깨무국 <br/>까르보파르펠레 (1.2.5.6.10.13)<br/>버터플라이새우튀김 (1.5.6.9.12.13)<br/>배추김치 (9)<br/>메론크림슬러시 (1.2.5)
B10,7010564,노원고등학교,20250529,중식,칼슘귀리밥 <br/>팬케이크&토핑 (1.2.5.6.13)<br/>북어미역국 <br/>마늘쫑햄볶음 (1.2.5.6.10.15.16)<br/>대패숯불불고기 (5.6.10.13)<br/>배추김치 (9)
B10,7010564,노원고등학교,20250530,중식,문어솥밥&양념장 (5.6.13)<br/>팽이된장국 (5.6)<br/>미나리무생채 <br/>돼지갈비후라이드 (5.10)<br/>떡꼬치 (2.5.6.12.13)<br/>배추김치 (9)<br/>딸기팝 (1.2.5)
B10,7010564,노원고등학교,20250602,중식,혼합잡곡밥 (5)<br/>들깨미역국 <br/>동인동식매운찜갈비 (5.6.10.13.18)<br/>비름나물 (5.6)<br/>깐풍두부 (1.2.5.6.12.13)<br/>배추김치 (9)<br/>오렌지 
B10,7010564,노원고등학교,20250604,중식,김가루양념밥 <br/>미소차슈라멘 (1.2.5.6.9.10.15.16.18)<br/>치즈치킨까스 (1.5.6.15.18)<br/>깍두기 (9)<br/>돼지아이스바 (1.2.5)<br/>양배추채샐러드&사우전드레싱 (1.4.5.12)
B10,7010564,노원고등학교,20250605,중식,제육쌈밥 (5.6.10.13)<br/>페스트리꽈배기 (1.2.5.6)<br/>된장찌개 (5.6.9)<br/>스팸감자조림 (1.2.5.6.10.13.15.16)<br/>배추김치 (9)
B10,7010564,노원고등학교,20250609,중식,칼슘차조밥 <br/>짜글이김치찌개 (5.6.9.10.13)<br/>미역국수야채무침 (5.6.13)<br/>아몬드멸치볶음 (5.13)<br/>고기지짐& 양파간장소스 (1.2.5.6.10.13.15.16)<br/>총각무김치 (9)<br/>젤리블리 
B10,7010564,노원고등학교,20250610,중식,칼슘수수밥 <br/>초코케이크 (1.2.5.6)<br/>교자만둣국 (1.5.6.10.15.16.18)<br/>주꾸미불고기 (6.10.13.5)<br/>브로콜리버섯볶음 (5)<br/>미니돈가스 (1.5.6.10.12.13.18)<br/>백김치 (9)
B10,7010564,노원고등학교,20250611,중식,돈가스카레덮밥 (1.2.5.6.10.12.13.16.18)<br/>진미채야채무침 (5.6.13.17)<br/>배추김치 (9)<br/>국물떡볶이 (1.5.6.13)<br/>딸기칩라떼 (2)
B10,7010564,노원고등학교,20250612,중식,칼슘귀리밥 <br/>감자옹심이국 (5.6.17)<br/>순대닭갈비 (2.5.6.10.13.15.16)<br/>온두부&볶음김치 (5.9.13)<br/>구이김 <br/>에그타르트 (1.2.5.6)<br/>오이소박이김치 (9)
B10,7010564,노원고등학교,20250613,중식,추가밥 <br/>제주고기국수 (5.6.10)<br/>메밀전병 (2.3.5.6.16.18)<br/>배추겉절이 <br/>귤 
B10,7010564,노원고등학교,20250616,중식,혼합잡곡밥 (5)<br/>시래기된장국 (5.6)<br/>무뼈족발 (5.6.10)<br/>상추겉절이 (5.6.13)<br/>김치전(수제) (5.6.9)<br/>보쌈김치 (9)<br/>체리 
B10,7010564,노원고등학교,20250617,중식,칼슘흑미밥 <br/>전주식콩나물국 (1.5.17.18)<br/>생깻잎지 (5.6)<br/>기름떡볶이 (5.6.13)<br/>투움바함박스테이크 (1.2.5.6.10.12.13.15.16)<br/>깍두기 (9)<br/>사르르쫀득쿠키 (1.2.5.6)
B10,7010564,노원고등학교,20250618,중식,오므라이스 (1.2.5.6.9.10.12.13.15.16.18)<br/>미소장국 (5.6)<br/>도라지오이생채 (5.6.13)<br/>바사삭안심치킨꼬치 (1.5.6.13.15.18)<br/>배추김치 (9)<br/>요구르트 (2)
B10,7010589,누원고등학교,20250519,중식,-찰율무밥 <br/>-닭칼국수 (6.15)<br/>-골뱅이진미채무침 (13.17)<br/>-고구마순나물볶음 (16)<br/>-배추겉절이 (9)<br/>-츄러스고구마맛탕 (1.2.5.6.13)<br/>-조각오렌지 <br/>-고기완자전90g (1.2.5.6.10.15.16.18)
B10,7010589,누원고등학교,20250520,중식,-찰기장밥 <br/>-등뼈감자탕 (5.6.10.16)<br/>-참나물겉절이 <br/>-가자미튀김*강정s (5.6.12.13)<br/>-섞박지 (9)<br/>-찰떡가마보꼬볶음 (1.5.6.12.13.18)<br/>-아이스요구르트 (2)
B10,7010589,누원고등학교,20250521,중식,-강황찹쌀밥 <br/>-미소장국 (5.6)<br/>-수제닭다리살스테이크 (5.6.13.15)<br/>-깍두기 (9)<br/>-마크니커리 (2.5.6.12.13.16.18)<br/>-인도식 난 <br/>-시리얼과일샐러드 (1.2.5.6.11.12.13)
B10,7010589,누원고등학교,20250522,중식,-찰현미밥 <br/>-참치김치찌개 (5.6.9)<br/>-갓김치 (9)<br/>-싸먹는오리햄*케첩 (1.5.6.10.12.15.16)<br/>-김자반 (5)<br/>-콩나물불고기 (5.6.10.13.18)<br/>-천사채맥시칸샐러드 (1.2.5.6.10.13.15.16)
B10,7010589,누원고등학교,20250523,중식,-떠먹는유부초밥 (1.2.5.6.9.10.13.16.18)<br/>-미니냉모밀 (3.5.6.7.13.18)<br/>-마늘쫑락교무침 (5.6)<br/>-깍두기 (9)<br/>-새우꼬치*치폴레소스 (1.5.6.9.13.16)<br/>-딸기파이35g (1.2.5.6)<br/>-버터크루통시저샐러드 (1.2.5.6.10.12.13)
B10,7010589,누원고등학교,20250526,중식,-찰차조밥 <br/>-건새우아욱된장국 (5.6.9)<br/>-무말랭이무침 (5.6.13)<br/>-보쌈김치 (9)<br/>-돼지고기수육&상추&쌈장 (5.6.10)<br/>-김치칼빔면*메추리알*김가루 (1.5.6.9.16)
B10,7010589,누원고등학교,20250527,중식,-차수수밥 <br/>-짬뽕순두부찌개 (5.6.9.17.18)<br/>-영양돼지갈비찜 (5.6.10.13.16)<br/>-납짝만두&비빔야채 (1.5.6.13)<br/>-배추김치 (9)<br/>-스틱과자 (1.2.5.6)
B10,7010589,누원고등학교,20250528,중식,-김가루후리가케밥(미니) (1.2.5.6.9.13.16.18)<br/>-깍두기 (9)<br/>-나폴리탄스파게티 (1.2.5.6.10.12.13.15.16.18)<br/>-피자한조각*핫소스 (2.5.6.12.13)<br/>-요거타임(샤인머스캣) (13)<br/>-양배추오이피클 (13)
B10,7010589,누원고등학교,20250529,중식,-찰보리밥 <br/>-사골만두국 (1.5.6.10.13.16.18)<br/>-떡튀김순대강정 (1.5.6.10.12.13)<br/>-총각김치 (9)<br/>-포도(크림슨) <br/>-꽁치김치조림 (9)
B10,7010589,누원고등학교,20250530,중식,-단호박나물밥 <br/>-뮤즐리멸치볶음 (5.6.13)<br/>-전주식콩나물국 (1.5.6.9)<br/>-봉추찜닭&당면 (5.6.13.15)<br/>-총각김치 (9)<br/>-메밀김치전병70g (2.3.5.6.16.18)<br/>-바닐라미숫가루 (1.2.5)
B10,7010589,누원고등학교,20250602,중식,-찰혼합곡밥 (5)<br/>-꽃빵 (5.6)<br/>-한국식마라탕*옥수수면 (1.5.6.16)<br/>-깍두기 (9)<br/>-고추잡채 (5.6.10.12.13.18)<br/>-단무지짜사이무침 <br/>-깐쇼새우샐러드 (1.2.5.6.9.13)
B10,7010589,누원고등학교,20250604,중식,-나시고랭볶음밥 (1.2.5.6.9.12.13.16.18)<br/>-미니쌀국수 (2.5.6.13.16)<br/>-깍두기 (9)<br/>-스위트코코젤리120ml <br/>-올리브땡초무침 <br/>-셀프치킨텐더또띠아 (1.2.5.6.12.15)
B10,7010589,누원고등학교,20250605,중식,-찰차조밥 <br/>-한식잡채 (5.6.13)<br/>-닭살미역국 (5.6.15)<br/>-계란말이*케찹 (1.5.12)<br/>-배추김치 (9)<br/>-매운돼지갈비찜 (5.6.10.13.18)<br/>-요구르트65ml (2)
B10,7010589,누원고등학교,20250609,중식,-쇠고기콩나물밥&양념장 (5.6.13.16)<br/>-유부김치국 (5.9)<br/>-도토리묵무침 <br/>-총각김치 (9)<br/>*****양념류***** (1.2.5.6.7.9.13.15.16.18)<br/>-미니호떡파이40g (1.2.5.6)<br/>-무조미 김2g (5.6)<br/>-치킨까스바 (1.5.6.12.13.15.18)
B10,7010589,누원고등학교,20250610,중식,-찰귀리밥 <br/>-호박고추장국 (5.6.9.10)<br/>-진미채조림 (1.5.13.17)<br/>-간장돼지불고기 (5.6.10.12.13.18)<br/>-배추김치 (9)<br/>-토마토바질치즈샐러드 (2.5.12)<br/>-수제오징어김치전 (5.6.9.17)
B10,7010589,누원고등학교,20250611,중식,-미니밥 <br/>-짜장면&메추리알 (1.5.6.10.13.16)<br/>-맑은계란국 (1)<br/>-파김치 (9)<br/>-찹쌀탕수육*군만두 (1.5.6.10.11.12.16.18)<br/>-비피더스음료125ml (2)<br/>-단무지깻잎무침 (13)
B10,7010589,누원고등학교,20250612,중식,-찰옥수수밥 (1.5.6)<br/>-김치제육볶음 (5.6.9.10.13)<br/>-베이컨감자채볶음(마늘종) (5.6.10.13.18)<br/>-갓김치 (9)<br/>-수박한조각 <br/>-갈비완자떡국90g (1.2.5.6.10.15.16.18)
B10,7010589,누원고등학교,20250613,중식,-찰흑미밥 <br/>-치즈부대찌개&라면사리 (1.2.5.6.9.10.13.15.16)<br/>-매콤계란장조림 (1.5.6.13)<br/>-부들어묵볶음(주찬) (1.5.6)<br/>-총각김치 (9)<br/>-연어스테이크샐러드 (1.2.5.6.10.12.13.15.16)
B10,7010589,누원고등학교,20250616,중식,-들깨무채국 <br/>-마카로니콘치즈구이 (1.2.5.6)<br/>-나박김치 (9)<br/>-너비아니&파채 (1.2.5.6.10.12.13.15.16)<br/>-귤(후식) <br/>-청포묵비빔밥 (1.5.6.16)
B10,7010589,누원고등학교,20250617,중식,-차수수밥 <br/>-베이비슈 (1.2.5.6)<br/>-돼지짜글이찌개 (5.6.9.10)<br/>-소시지토마토달걀볶음 (1.2.5.6.10.12.15.16)<br/>-공심채볶음 (5.6.13.18)<br/>-김자반&참기름 (5)<br/>-오이소박이 (9)
B10,7010589,누원고등학교,20250618,중식,-김밥볶음밥 (1.2.5.6.8.10.15.16)<br/>-매콤물쫄면 (1.5.6.13.16)<br/>-치즈치킨까스 (1.2.5.6.15.18)<br/>-깍두기 (9)<br/>-요거톡 (2)<br/>-오복채무침 
B10,7011489,단국대학교부속소프트웨어고등학교,20250519,중식,칼슘찹쌀밥☆ <br/>아욱된장국 (5.6.9)<br/>제육볶음 (5.6.10.13)<br/>싸먹는오리&야채무침 (1.2.5.6.10.15.16)<br/>깍두기 (9)<br/>꿀떡 
B10,7011489,단국대학교부속소프트웨어고등학교,20250520,중식,혼합잡곡밥(15곡잡곡) (5)<br/>참치김치찌개 (5.6.9.16.18)<br/>닭살데리야끼볶음☆ (5.6.13.15)<br/>배추김치 (9)<br/>연두부샐러드 (1.5.13)<br/>초코칩롱파이☆ (1.2.5.6)
B10,7011489,단국대학교부속소프트웨어고등학교,20250521,중식,삼색소보로덮밥 (1.5.9.10.13)<br/>감자양파국★ (5.6.9)<br/>토마토유자청무침☆ (12.13)<br/>옥수수크림함박스테이크 (1.2.5.6.10.12.13.15.16.18)<br/>워터젤리 <br/>모듬장아찌 
B10,7011489,단국대학교부속소프트웨어고등학교,20250522,중식,칼슘찹쌀밥☆ <br/>돼지국밥☆ (5.6.9.10)<br/>볼어묵볶음 (1.5.6)<br/>나쵸치킨 (1.2.5.6.13.15)<br/>양파장아찌 <br/>석박지 (9)
B10,7011489,단국대학교부속소프트웨어고등학교,20250523,중식,추가밥 (5)<br/>참치마요주먹밥☆ (1.2.5.6.10)<br/>해물볶음우동☆(메인) (5.6.8.9.13.17.18)<br/>백김치 (9)<br/>레몬에이드 <br/>치킨텐더샐러드☆ (1.2.5.6.12.13.15.18)
B10,7011489,단국대학교부속소프트웨어고등학교,20250526,중식,혼합잡곡밥(15곡잡곡) (5)<br/>수제비국☆ (5.6.9.13)<br/>오징어두부볶음 (5.6.13.17)<br/>통새우꼬치 (1.5.6.9.12.13)<br/>알타리김치 (9)<br/>그린샐러드(발사믹D) (2.5.6.12)<br/>초코슬러쉬☆ (1.2.5)
B10,7011489,단국대학교부속소프트웨어고등학교,20250527,중식,칼슘찹쌀밥☆ <br/>부대찌개 (1.2.5.6.9.10.12.13.15.16)<br/>도토리묵무침(김치)★ (9.13)<br/>매콤자장찜닭★ (1.5.6.13.15.16)<br/>깍두기 (9)<br/>치즈케익빵 (1.2.5.6)
B10,7011489,단국대학교부속소프트웨어고등학교,20250528,중식,쌀국수 (5.6.15.16.18)<br/>춘권튀김☆ (1.5.6.10.12.13)<br/>돈육간장구이 (5.6.10.12.13.16)<br/>배추김치 (9)<br/>추가밥 <br/>아이스망고 
B10,7011489,단국대학교부속소프트웨어고등학교,20250529,중식,혼합잡곡밥(15곡잡곡) (5)<br/>육개장☆ (5.6.13.16)<br/>치즈치킨까스 (1.2.5.6.12.13.15.18)<br/>떡갈비야채무침 (5.6.10.15.16.18)<br/>양념깻잎지 <br/>샤인머스켓요구르트☆ (2)
